"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus"
"OTU_3053","Bin31",5.01091499093253e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella"
"OTU_3055","Bin18",4.2676001240187e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"OTU_3054","Bin4",3.02656577856322e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1"
"OTU_3056","Bin10",4.05407038725731e-06,"Bacteria","Spirochaetota","MVP-15","uncultured__organism","uncultured__bacterium","uncultured__bacterium"
"OTU_3057","Bin88",3.56745116140395e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3059","Bin22",4.2280633784762e-06,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
"OTU_3063","Bin7",4.04062791708573e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3061","Bin77",2.81563071912029e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_3060","Bin5",2.84732131583996e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum"
"OTU_3058","Bin69",5.38084648247645e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3065","Bin78",8.73030686210508e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Seohaeicola"
"OTU_3064","Bin31",2.23186457518912e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"OTU_3067","Bin78",2.31376014869408e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"OTU_3066","Bin78",3.3350951954944e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"OTU_3068","Bin78",7.85911099880767e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"OTU_3069","Bin110",7.11479964084989e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Brassicibacter","uncultured__Firmicutes__bacterium"
"OTU_3071","Bin110",2.44594692117024e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridiisalibacter","uncultured__bacterium"
"OTU_3062","Bin121",1.23264488844723e-05,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3070","Bin95",4.86735324035786e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae__R-7__group"
"OTU_3072","Bin89",2.23375298633597e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3076","Bin79",1.34153629912502e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"OTU_3074","Bin21",1.09208019710343e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"OTU_3073","Bin124",2.15982361052932e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_3075","Bin29",9.98001380437106e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_3079","Bin89",3.26827634180054e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3078","Bin78",9.7283614887505e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappia"
"OTU_3082","Bin78",1.93844385744727e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"OTU_3080","Bin89",6.70385261754531e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__11"
"OTU_3077","Bin97",5.48186724745435e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"OTU_3081","Bin89",4.08119040913654e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3084","Bin89",8.86457882695991e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__15"
"OTU_3085","Bin120",7.19959782904259e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter"
"OTU_3086","Bin79",5.66697990503842e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium"
"OTU_3083","Bin87",4.39485208810213e-06,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured__bacterium"
"OTU_3088","Bin23",6.84229327153834e-06,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","Dethiobacter"
"OTU_3087","Bin79",5.42517598160717e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Limibacillus"
"OTU_3090","Bin17",5.88442172632383e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"OTU_3089","Bin95",2.61600522321187e-06,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"OTU_3091","Bin81",6.58778002188537e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"OTU_3092","Bin120",8.4226461506964e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]__xylanophilum__group"
"OTU_3097","Bin17",1.79837819147689e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","ADurb.Bin120"
"OTU_3094","Bin95",8.11005121366743e-06,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured"
"OTU_3095","Bin110",4.30418089049623e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridiisalibacter","uncultured__bacterium"
"OTU_3099","Bin70",5.01915313018607e-06,"Bacteria","Marinimicrobia__(SAR406__clade)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3093","Bin111",0.002576765926129,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia"
"OTU_3098","Bin124",6.46861027706279e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_3100","Bin70",2.42471012631009e-06,"Bacteria","Marinimicrobia__(SAR406__clade)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3096","Bin28",4.07230301412554e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava"
"OTU_3101","Bin5",2.6026696041244e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum"
"OTU_3105","Bin6",2.815587066394e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured"
"OTU_3104","Bin123",3.76864164080717e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3106","Bin70",5.43182412713689e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3102","Bin69",1.35524449704361e-05,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_3103","Bin12",8.02130309176388e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3107","Bin115",0.000868364979590655,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","S5-A14a"
"OTU_3108","Bin5",2.20882825367562e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum"
"OTU_3109","Bin5",2.81093130644112e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum"
"OTU_3110","Bin69",2.98213113087382e-06,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__organism","uncultured__bacterium"
"OTU_3112","Bin3",1.39899358106668e-05,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","LK-44f","uncultured__bacterium"
"OTU_3115","Bin3",9.0098739132741e-06,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","LK-44f","uncultured__bacterium"
"OTU_3111","Bin69",4.81937697100428e-06,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_3113","Bin89",1.61529858324388e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum"
"OTU_3116","Bin124",3.03578320746831e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_3119","Bin125",4.10316148693399e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_3114","Bin4",1.12568961191176e-05,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_3120","Bin77",3.62600230405398e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_3117","Bin100",1.29767849014691e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_3118","Bin71",2.30080708928865e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU_3122","Bin31",2.186129327203e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus"
"OTU_3121","Bin89",1.61288483514705e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__7"
"OTU_3125","Bin78",1.11746970662897e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter"
"OTU_3128","Bin17",2.36552557255397e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"OTU_3127","Bin79",2.2081710359152e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"OTU_3123","Bin121",8.09731878303191e-07,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3124","Bin78",7.9675326339999e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sedimentitalea"
"OTU_3126","Bin78",5.24760041466841e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter"
"OTU_3130","Bin31",9.83606254169898e-06,"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","unidentified__marine__bacterioplankton","uncultured__bacterium"
"OTU_3133","Bin94",9.37370957365366e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3134","Bin19",8.14187613224767e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"OTU_3129","Bin79",4.2491223032975e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"OTU_3132","Bin78",9.23304199515004e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella"
"OTU_3131","Bin78",4.20567118551807e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"OTU_3136","Bin95",6.24467235769944e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae__R-7__group"
"OTU_3135","Bin121",4.0421886010486e-07,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3139","Bin22",3.82696598359328e-06,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
"OTU_3137","Bin124",1.13932913667084e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_3140","Bin20",3.83547082891085e-06,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured__bacterium","uncultured__bacterium"
"OTU_3138","Bin31",5.23109074658703e-06,"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","uncultured__bacterium","uncultured__bacterium"
"OTU_3143","Bin80",1.8220136356647e-05,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__proteobacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3142","Bin112",3.65811662581155e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Thermotaleaceae","Crassaminicella"
"OTU_3141","Bin95",4.06001802546862e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae__R-7__group"
"OTU_3144","Bin17",5.09078516383955e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"OTU_3147","Bin90",8.56312771201827e-06,"Bacteria","Firmicutes","TSAC18","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3145","Bin66",1.21180683906402e-06,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","Chlorogloea__SAG__10.99"
"OTU_3146","Bin31",7.13523792585224e-06,"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","uncultured__bacterium","uncultured__bacterium"
"OTU_3148","Bin80",5.83193087909108e-06,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3149","Bin113",3.57839454500294e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaeromicrobium","Marinisporobacter__balticus"
"OTU_3153","Bin13",1.11075662681994e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3154","Bin78",2.43128996119273e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Jannaschia"
"OTU_3151","Bin120",4.03581730216973e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
"OTU_3150","Bin94",1.00671399123324e-05,"Bacteria","Firmicutes","D8A-2","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3156","Bin83",3.24899806329162e-06,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"OTU_3152","Bin123",7.71928206388067e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3155","Bin22",7.29700486176726e-06,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","uncultured"
"OTU_3159","Bin124",8.52504841292995e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes__VC2.1__Bac22","uncultured__bacterium","uncultured__bacterium"
"OTU_3158","Bin89",1.9561708329846e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Youngiibacter"
"OTU_3161","Bin89",1.5214338708879e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3157","Bin79",9.72355736701178e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"OTU_3160","Bin21",2.40700080666678e-05,"Bacteria","Chloroflexi","KD4-96","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3162","Bin63",1.37892801999866e-06,"Bacteria","Patescibacteria","Kazania","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3164","Bin17",3.41145486919755e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea"
"OTU_3163","Bin120",6.24192797898168e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae__UCG-001"
"OTU_3166","Bin78",2.78651644611254e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"OTU_3165","Bin10",2.99777277492218e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"OTU_3170","Bin78",1.47242157167251e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella"
"OTU_3167","Bin121",4.5039195165203e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Natranaerovirga"
"OTU_3168","Bin95",6.56592187242067e-06,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured"
"OTU_3171","Bin89",1.51690749086189e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__8"
"OTU_3175","Bin21",1.81821330641889e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"OTU_3174","Bin79",7.83055330705745e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"OTU_3177","Bin21",7.55952907299755e-06,"Bacteria","Chloroflexi","KD4-96","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3169","Bin97",6.85727871954078e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"OTU_3173","Bin90",5.01829330169506e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"OTU_3172","Bin107",3.82703487109085e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3180","Bin89",1.02747569029418e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured"
"OTU_3181","Bin79",2.39668973537739e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter"
"OTU_3182","Bin97",7.99082599779511e-07,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum"
"OTU_3176","Bin94",2.4060890339581e-06,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera"
"OTU_3179","Bin89",4.32509169709804e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__1"
"OTU_3178","Bin121",2.40509562364237e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3184","Bin124",8.53215274086489e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_3187","Bin17",9.12573184224557e-06,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea"
"OTU_3185","Bin79",8.16425651442137e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"OTU_3191","Bin7",6.541651597988e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3190","Bin96",4.64382862984235e-06,"Bacteria","Firmicutes","Clostridia","Hungateiclostridiaceae","uncultured","uncultured__microorganism"
"OTU_3183","Bin123",7.66803201306866e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3188","Bin107",5.65389072477017e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3192","Bin89",4.29230166194303e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__7"
"OTU_3189","Bin120",5.66062463348831e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium"
"OTU_3186","Bin121",5.66026620410303e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3195","Bin31",7.30335108859221e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","uncultured","uncultured__bacterium"
"OTU_3193","Bin77",2.48101073704861e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus"
"OTU_3197","Bin78",8.54012413948413e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava"
"OTU_3194","Bin13",3.448186255595e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3196","Bin120",3.46928332834115e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured"
"OTU_3200","Bin100",3.22766530135641e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_3198","Bin107",5.03646826077351e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3199","Bin107",2.98105249669019e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3201","Bin12",3.02358274372294e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","uncultured__bacterium"
"OTU_3202","Bin120",1.38766796315245e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes"
"OTU_3206","Bin12",3.2029524326289e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum"
"OTU_3204","Bin89",1.4311770837522e-06,"Bacteria","Firmicutes","uncultured","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3205","Bin89",2.84814045585319e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum"
"OTU_3203","Bin6",3.02013940257059e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured"
"OTU_3208","Bin89",4.07266692989743e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3207","Bin68",9.88427914983324e-07,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_3209","Bin13",1.79567468129534e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3210","Bin4",1.76271664181349e-06,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_3212","Bin6",7.94214066275705e-07,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured"
"OTU_3213","Bin124",3.10251616390481e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_3211","Bin97",5.09217543412508e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Caproiciproducens"
"OTU_3214","Bin123",2.1825072952366e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3215","Bin77",3.20613306350483e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Marispirillum"
"OTU_3216","Bin6",0.000584310774430053,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
"OTU_3219","Bin5",1.19163879741803e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum"
"OTU_3218","Bin78",3.02501806824243e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"OTU_3220","Bin3",2.80612183635861e-06,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","LK-44f","uncultured__bacterium"
"OTU_3217","Bin90",5.63870955707836e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"OTU_3225","Bin70",3.86423966319764e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3221","Bin88",1.18704738300046e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3224","Bin123",1.22295801093046e-05,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3230","Bin11",2.21675205665459e-06,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Rs-H88__termite__group"
"OTU_3226","Bin124",2.18842004411864e-06,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_3222","Bin70",3.23014768919906e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3229","Bin100",1.79337396129016e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_3227","Bin78",3.67626529767908e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"OTU_3223","Bin12",7.28668179907594e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3231","Bin22",8.89634489963554e-06,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
"OTU_3232","Bin7",2.0483352125111e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3228","Bin120",2.3969691623759e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured"
"OTU_3233","Bin7",2.94134508193319e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3237","Bin6",1.20220431512238e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
