"Bins","Group","Process","Relative importance","Family","Phylum","Rank_within_group_process"
"Bin27","D7","DR",1.12606601015085e-05,"Ilumatobacteraceae","Actinobacteriota",59
"Bin30","D6","DR",1.10903919418336e-05,"uncultured__bacterium","Actinobacteriota",64
"Bin59","D7","HoS",1.10412278780766e-05,"Marinilabiliaceae","Bacteroidota",39
"Bin33","D1","HoS",1.0982507058345e-05,"Marinifilaceae","Bacteroidota",73
"Bin28","D7","DR",1.08602347248839e-05,"Propionibacteriaceae","Actinobacteriota",60
"Bin29","D5","DR",1.06876520799325e-05,"Bogoriellaceae","Actinobacteriota",58
"Bin66","D7","DL",1.06828499548643e-05,"uncultured__bacterium","Patescibacteria",19
"Bin97","D7","DL",1.06119797520005e-05,"Ethanoligenenaceae","Firmicutes",20
"Bin125","D3","HoS",1.0498684782611e-05,"Peptococcaceae","Firmicutes",60
"Bin87","D7","DR",1.02655705763676e-05,"uncultured__bacterium","Acidobacteriota",61
"Bin111","D3","HoS",1.00869217086804e-05,"Peptostreptococcaceae","Firmicutes",61
"Bin115","D7","HoS",9.88315773945355e-06,"Anaerovoracaceae","Firmicutes",40
"Bin68","D1","HoS",9.65089356354103e-06,"uncultured__bacterium","Cyanobacteria",74
"Bin48","D6","DR",9.63953892422265e-06,"Lentimicrobiaceae","Bacteroidota",65
"Bin21","D7","DR",9.54489465377829e-06,"uncultured__bacterium","Chloroflexi",62
"Bin14","D7","DR",9.37324907167774e-06,"JG30-KF-CM45","Chloroflexi",63
"Bin61","D7","DR",9.20725531718995e-06,"Lentimicrobiaceae","Bacteroidota",64
"Bin31","D5","DR",8.92561398369347e-06,"uncultured__bacterium","Actinobacteriota",59
"Bin2","D3","DR",8.79099902837751e-06,"MSBL8","Cloacimonadota",72
"Bin103","D0","HoS",8.74356979000057e-06,"Dethiosulfatibacteraceae","Firmicutes",58
"Bin26","D7","DR",8.73273494278589e-06,"uncultured","Actinobacteriota",65
"Bin79","D3","DR",8.60919991525875e-06,"Stappiaceae","Proteobacteria",73
"Bin118","D7","HoS",8.5873531013037e-06,"Guggenheimella","Firmicutes",41
"Bin55","D6","DL",8.58475960744943e-06,"Prolixibacteraceae","Bacteroidota",23
"Bin87","D5","DR",8.55707383212048e-06,"uncultured__bacterium","Acidobacteriota",60
"Bin60","D3","DR",8.52718379870687e-06,"Lentimicrobiaceae","Bacteroidota",74
"Bin81","D1","HoS",8.40760095703043e-06,"Syntrophotalea","Desulfobacterota",75
"Bin81","D7","DR",8.33620127814749e-06,"Syntrophotalea","Desulfobacterota",66
"Bin68","D0","HoS",8.14135413338721e-06,"uncultured__bacterium","Cyanobacteria",59
"Bin122","D6","DR",8.0759840406103e-06,"uncultured","Firmicutes",66
"Bin98","D7","DR",7.72969912462448e-06,"Bacteroidetes__vadinHA17","Bacteroidota",67
"Bin4","D3","DR",7.58609355140189e-06,"MSBL8","Cloacimonadota",75
"Bin84","D0","HoS",7.48473941388099e-06,"Desulfovibrionaceae","Desulfobacterota",60
"Bin123","D6","DR",7.44148631837855e-06,"uncultured","Firmicutes",67
"Bin76","D3","HoS",7.39397596867744e-06,"Rhodocyclaceae","Proteobacteria",62
"Bin98","D5","DR",7.38838603956924e-06,"Bacteroidetes__vadinHA17","Bacteroidota",61
"Bin98","D6","DR",7.37940414838984e-06,"Bacteroidetes__vadinHA17","Bacteroidota",68
"Bin91","D7","DR",7.36632772123312e-06,"Erysipelotrichaceae","Firmicutes",68
"Bin35","D7","HoS",7.3319116454151e-06,"Marinilabiliaceae","Bacteroidota",42
"Bin67","D6","DR",7.25622006880894e-06,"uncultured__bacterium","Patescibacteria",69
"Bin51","D5","DR",7.14831002426495e-06,"Prolixibacteraceae","Bacteroidota",62
"Bin124","D7","DR",6.91464837087248e-06,"Bacteroidetes__vadinHA17","Bacteroidota",69
"Bin42","D7","DL",6.8021870257017e-06,"Bacteroidaceae","Bacteroidota",21
"Bin30","D3","DR",6.62882243053301e-06,"uncultured__bacterium","Actinobacteriota",76
"Bin40","D5","DR",6.53080362375873e-06,"Marinifilaceae","Bacteroidota",63
"Bin55","D3","HoS",6.51430007064462e-06,"Prolixibacteraceae","Bacteroidota",63
"Bin72","D1","HoS",6.42179464094181e-06,"Vibrionaceae","Proteobacteria",76
"Bin119","D0","DR",6.32158740406064e-06,"Fusibacteraceae","Firmicutes",96
"Bin86","D7","DR",6.31774021452238e-06,"uncultured__bacterium","Acidobacteriota",70
"Bin117","D1","HoS",6.27883553199361e-06,"Fusibacteraceae","Firmicutes",77
"Bin80","D3","DR",6.19811181891694e-06,"uncultured__bacterium","SAR324__clade(Marine__group__B)",77
"Bin79","D6","DR",6.12867396558915e-06,"Stappiaceae","Proteobacteria",70
"Bin22","D3","HoS",6.0882814830164e-06,"Petrotogaceae","Thermotogota",64
"Bin44","D3","DR",5.78695097259012e-06,"Williamwhitmaniaceae","Bacteroidota",78
"Bin5","D3","HoS",5.6847008505078e-06,"Sulfurovaceae","Campilobacterota",65
"Bin7","D3","HoS",5.61236346499782e-06,"Spirochaetaceae","Spirochaetota",66
"Bin91","D3","HoS",5.49021975416022e-06,"Erysipelotrichaceae","Firmicutes",67
"Bin49","D3","DR",5.37139824798585e-06,"Marinilabiliaceae","Bacteroidota",79
"Bin35","D0","HoS",5.31515981156544e-06,"Marinilabiliaceae","Bacteroidota",61
"Bin95","D3","DR",5.29905412505698e-06,"Peptococcaceae","Firmicutes",80
"Bin7","D0","HoS",5.28441409819191e-06,"Spirochaetaceae","Spirochaetota",62
"Bin84","D7","HoS",5.26849579872928e-06,"Desulfovibrionaceae","Desulfobacterota",43
"Bin96","D7","HoS",5.17044419341095e-06,"Oscillospiraceae","Firmicutes",44
"Bin74","D0","HoS",5.09212346787689e-06,"Vibrionaceae","Proteobacteria",63
"Bin50","D6","HoS",5.02847359091843e-06,"Marinilabiliaceae","Bacteroidota",51
"Bin25","D1","DR",4.95854384804818e-06,"uncultured__bacterium","Latescibacterota",101
"Bin22","D3","DR",4.87970864771642e-06,"Petrotogaceae","Thermotogota",81
"Bin3","D5","DR",4.86061675536627e-06,"uncultured__bacterium","Nitrospirota",64
"Bin91","D6","HoS",4.80614931612686e-06,"Erysipelotrichaceae","Firmicutes",52
"Bin117","D6","DL",4.7838322176941e-06,"Fusibacteraceae","Firmicutes",24
"Bin15","D1","HoS",4.75991356460576e-06,"uncultured__Chloroflexi__bacterium","Chloroflexi",78
"Bin92","D3","HoS",4.75813253062117e-06,"Izemoplasmataceae","Firmicutes",68
"Bin24","D3","DL",4.5167644084626e-06,"uncultured__bacterium","Verrucomicrobiota",10
"Bin125","D6","DL",4.50623409038729e-06,"Peptococcaceae","Firmicutes",25
"Bin63","D1","DL",4.49545503079478e-06,"uncultured__bacterium","Patescibacteria",73
"Bin113","D6","DR",4.48657416262703e-06,"Fusibacteraceae","Firmicutes",71
"Bin110","D3","DR",4.43886691084689e-06,"uncultured","Actinobacteriota",82
"Bin83","D3","HoS",4.38927293695528e-06,"Desulfobacteraceae","Desulfobacterota",69
"Bin76","D6","HoS",4.37766344152633e-06,"Rhodocyclaceae","Proteobacteria",53
"Bin14","D6","DR",4.37657058229638e-06,"JG30-KF-CM45","Chloroflexi",72
"Bin81","D6","DR",4.34283528430856e-06,"Syntrophotalea","Desulfobacterota",73
"Bin58","D3","DR",4.21796267079739e-06,"Marinilabiliaceae","Bacteroidota",83
"Bin93","D1","HoS",4.20207831723796e-06,"Exiguobacteraceae","Firmicutes",79
"Bin88","D3","HoS",4.18542064988187e-06,"Synergistaceae","Synergistota",70
"Bin120","D3","DR",4.15335563031763e-06,"Lachnospiraceae","Firmicutes",84
"Bin61","D3","HoS",4.10771154122986e-06,"Lentimicrobiaceae","Bacteroidota",71
"Bin7","D7","DL",4.06254175288137e-06,"Spirochaetaceae","Spirochaetota",22
"Bin24","D7","HoS",4.03139450944998e-06,"uncultured__bacterium","Verrucomicrobiota",45
"Bin3","D3","HoS",4.01663737305242e-06,"uncultured__bacterium","Nitrospirota",72
"Bin31","D7","DR",4.01521985990436e-06,"uncultured__bacterium","Actinobacteriota",71
"Bin56","D6","HoS",4.00572682199619e-06,"Prolixibacteraceae","Bacteroidota",54
"Bin120","D1","HoS",3.95341339044419e-06,"Lachnospiraceae","Firmicutes",80
"Bin22","D6","DR",3.90384311031234e-06,"Petrotogaceae","Thermotogota",74
"Bin55","D5","HoS",3.75682410904755e-06,"Prolixibacteraceae","Bacteroidota",50
"Bin48","D6","HoS",3.709794196313e-06,"Lentimicrobiaceae","Bacteroidota",55
"Bin2","D3","HoS",3.69845225719445e-06,"MSBL8","Cloacimonadota",73
"Bin79","D5","DR",3.6309215288534e-06,"Stappiaceae","Proteobacteria",65
"Bin123","D7","DR",3.56605449896527e-06,"uncultured","Firmicutes",72
"Bin10","D5","HoS",3.52001789857195e-06,"Spirochaetaceae","Spirochaetota",51
"Bin27","D5","DR",3.49759842469617e-06,"Ilumatobacteraceae","Actinobacteriota",66
"Bin73","D6","HoS",3.36046101494465e-06,"Vibrionaceae","Proteobacteria",56
"Bin51","D6","HoS",3.34179851348134e-06,"Prolixibacteraceae","Bacteroidota",57
"Bin24","D6","HoS",3.30362043404911e-06,"uncultured__bacterium","Verrucomicrobiota",58
"Bin37","D5","DR",3.18167356029271e-06,"Rikenellaceae","Bacteroidota",67
"Bin97","D5","DR",3.18167356029271e-06,"Ethanoligenenaceae","Firmicutes",67
"Bin36","D6","HoS",3.1404975774918e-06,"Marinilabiliaceae","Bacteroidota",59
"Bin22","D7","DR",3.04835820533466e-06,"Petrotogaceae","Thermotogota",73
"Bin27","D6","DR",3.04296667982926e-06,"Ilumatobacteraceae","Actinobacteriota",75
"Bin40","D7","DL",2.97719043913207e-06,"Marinifilaceae","Bacteroidota",23
"Bin12","D3","DR",2.94355581712488e-06,"uncultured","Firmicutes",85
"Bin14","D5","DR",2.91756210449038e-06,"JG30-KF-CM45","Chloroflexi",69
"Bin124","D3","HoS",2.91207242381781e-06,"Bacteroidetes__vadinHA17","Bacteroidota",74
"Bin87","D3","DR",2.90836570671106e-06,"uncultured__bacterium","Acidobacteriota",86
"Bin26","D6","DR",2.89267146135384e-06,"uncultured","Actinobacteriota",76
"Bin26","D5","DR",2.86697247706422e-06,"uncultured","Actinobacteriota",70
"Bin111","D5","HoS",2.73032477509438e-06,"Peptostreptococcaceae","Firmicutes",52
"Bin88","D5","DR",2.72593308010192e-06,"Synergistaceae","Synergistota",71
"Bin94","D5","HoS",2.69522441882331e-06,"Carnobacteriaceae","Firmicutes",53
"Bin48","D7","DR",2.67832437253297e-06,"Lentimicrobiaceae","Bacteroidota",74
"Bin96","D6","HoS",2.62852861644979e-06,"Oscillospiraceae","Firmicutes",60
"Bin37","D3","HoS",2.57902451888339e-06,"Rikenellaceae","Bacteroidota",75
"Bin50","D5","DR",2.57736584044995e-06,"Marinilabiliaceae","Bacteroidota",72
"Bin63","D1","HoS",2.53213445361999e-06,"uncultured__bacterium","Patescibacteria",81
"Bin30","D3","HoS",2.44541880483409e-06,"uncultured__bacterium","Actinobacteriota",76
"Bin62","D7","DR",2.43732907612384e-06,"uncultured__bacterium","Bacteroidota",75
"Bin24","D7","DR",2.34045752745e-06,"uncultured__bacterium","Verrucomicrobiota",76
"Bin51","D5","HoS",2.21389404268877e-06,"Prolixibacteraceae","Bacteroidota",54
"Bin49","D6","DR",2.20374789392841e-06,"Marinilabiliaceae","Bacteroidota",77
"Bin45","D5","HoS",2.19244081301003e-06,"Marinilabiliaceae","Bacteroidota",55
"Bin109","D7","DR",2.11563605328273e-06,"livecontrolB21","Firmicutes",77
"Bin31","D6","HoS",2.04722633080863e-06,"uncultured__bacterium","Actinobacteriota",61
"Bin103","D3","HoS",1.99800406020389e-06,"Dethiosulfatibacteraceae","Firmicutes",77
"Bin99","D5","DL",1.96096008556076e-06,"Prolixibacteraceae","Bacteroidota",16
"Bin30","D6","HoS",1.95869234877406e-06,"uncultured__bacterium","Actinobacteriota",62
"Bin47","D6","DL",1.92763692126895e-06,"Prolixibacteraceae","Bacteroidota",26
"Bin61","D3","DR",1.89684768026163e-06,"Lentimicrobiaceae","Bacteroidota",87
"Bin10","D3","HoS",1.87276628595733e-06,"Spirochaetaceae","Spirochaetota",78
"Bin39","D5","HoS",1.85049400851159e-06,"Marinifilaceae","Bacteroidota",56
"Bin103","D5","DR",1.84297825285662e-06,"Dethiosulfatibacteraceae","Firmicutes",73
"Bin80","D3","HoS",1.83589877978843e-06,"uncultured__bacterium","SAR324__clade(Marine__group__B)",79
"Bin57","D7","DR",1.77818035144523e-06,"Bacteroidetes__vadinHA17","Bacteroidota",78
"Bin67","D7","DR",1.77339646248728e-06,"uncultured__bacterium","Patescibacteria",79
"Bin62","D6","DR",1.77303293679432e-06,"uncultured__bacterium","Bacteroidota",78
"Bin56","D5","HoS",1.69251928347928e-06,"Prolixibacteraceae","Bacteroidota",57
"Bin79","D7","HoS",1.68627264452058e-06,"Stappiaceae","Proteobacteria",46
"Bin83","D5","DR",1.67181679117058e-06,"Desulfobacteraceae","Desulfobacterota",74
"Bin124","D7","HoS",1.66951201462259e-06,"Bacteroidetes__vadinHA17","Bacteroidota",47
"Bin70","D5","DR",1.6489805420296e-06,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",75
"Bin15","D3","DR",1.61248402195752e-06,"uncultured__Chloroflexi__bacterium","Chloroflexi",88
"Bin7","D7","HoS",1.57659881936143e-06,"Spirochaetaceae","Spirochaetota",48
"Bin38","D7","DR",1.53454255286499e-06,"Rikenellaceae","Bacteroidota",80
"Bin10","D6","DR",1.52662170516117e-06,"Spirochaetaceae","Spirochaetota",79
"Bin95","D3","HoS",1.52552215122547e-06,"Peptococcaceae","Firmicutes",80
"Bin82","D6","DR",1.50650894928794e-06,"Desulfobulbaceae","Desulfobacterota",80
"Bin50","D7","DR",1.48043686093782e-06,"Marinilabiliaceae","Bacteroidota",81
"Bin67","D3","DR",1.46799765120376e-06,"uncultured__bacterium","Patescibacteria",89
"Bin105","D3","DR",1.45828890844343e-06,"Fermentibacteraceae","Fermentibacterota",90
"Bin95","D7","DR",1.45346076268359e-06,"Peptococcaceae","Firmicutes",82
"Bin69","D6","DR",1.45177287881493e-06,"uncultured__bacterium","Cyanobacteria",81
"Bin104","D5","DR",1.44982167193435e-06,"Dethiosulfatibacteraceae","Firmicutes",76
"Bin97","D3","DR",1.43632759759846e-06,"Ethanoligenenaceae","Firmicutes",91
"Bin81","D5","DR",1.43348623853211e-06,"Syntrophotalea","Desulfobacterota",77
"Bin90","D6","DR",1.39101717780528e-06,"uncultured__bacterium","Firmicutes",82
"Bin90","D3","DR",1.38245017957947e-06,"uncultured__bacterium","Firmicutes",92
"Bin113","D5","DR",1.35803959439884e-06,"Fusibacteraceae","Firmicutes",78
"Bin31","D7","HoS",1.35425227475689e-06,"uncultured__bacterium","Actinobacteriota",49
"Bin26","D3","DR",1.35249467643068e-06,"uncultured","Actinobacteriota",93
"Bin107","D7","DR",1.3009764478208e-06,"uncultured","Firmicutes",83
"Bin87","D6","HoS",1.27245594383415e-06,"uncultured__bacterium","Acidobacteriota",63
"Bin79","D3","HoS",1.21700012204733e-06,"Stappiaceae","Proteobacteria",81
"Bin83","D3","DR",1.21671920033526e-06,"Desulfobacteraceae","Desulfobacterota",94
"Bin120","D6","HoS",1.15407320152333e-06,"Lachnospiraceae","Firmicutes",64
"Bin69","D5","DR",1.14459605679028e-06,"uncultured__bacterium","Cyanobacteria",79
"Bin30","D7","HoS",1.06115115486434e-06,"uncultured__bacterium","Actinobacteriota",50
"Bin38","D5","DR",9.91983249218241e-07,"Rikenellaceae","Bacteroidota",80
"Bin39","D7","HoS",9.8917195707558e-07,"Marinifilaceae","Bacteroidota",51
"Bin68","D0","DR",9.77521709511066e-07,"uncultured__bacterium","Cyanobacteria",97
"Bin1","D6","DR",9.35755565249544e-07,"LK-44f","Cloacimonadota",83
"Bin4","D3","HoS",9.20667287548316e-07,"MSBL8","Cloacimonadota",82
"Bin5","D6","HoS",9.18825917780742e-07,"Sulfurovaceae","Campilobacterota",65
"Bin90","D3","HoS",9.14756019163325e-07,"uncultured__bacterium","Firmicutes",83
"Bin17","D3","DR",9.10161037826293e-07,"Anaerolineaceae","Chloroflexi",95
"Bin27","D7","HoS",8.89339470106077e-07,"Ilumatobacteraceae","Actinobacteriota",52
"Bin110","D6","DR",8.39799791729652e-07,"uncultured","Actinobacteriota",84
"Bin67","D6","HoS",8.29282293578164e-07,"uncultured__bacterium","Patescibacteria",66
"Bin98","D7","HoS",8.04261887831682e-07,"Bacteroidetes__vadinHA17","Bacteroidota",53
"Bin110","D7","DR",7.98390444863156e-07,"uncultured","Actinobacteriota",84
"Bin16","D7","DR",7.98390444863156e-07,"uncultured__bacterium","Chloroflexi",84
"Bin122","D7","DR",7.97864847498799e-07,"uncultured","Firmicutes",86
"Bin87","D7","HoS",7.9308709761795e-07,"uncultured__bacterium","Acidobacteriota",54
"Bin91","D7","HoS",7.91453161699884e-07,"Erysipelotrichaceae","Firmicutes",55
"Bin106","D7","DR",7.88892395077311e-07,"JTB215","Firmicutes",87
"Bin1","D5","DR",7.83686826645655e-07,"LK-44f","Cloacimonadota",81
"Bin28","D6","DR",7.7862215024293e-07,"Propionibacteriaceae","Actinobacteriota",85
"Bin32","D3","DR",7.68209641338283e-07,"Flavobacteriaceae","Bacteroidota",96
"Bin45","D6","DR",7.58173106083581e-07,"Marinilabiliaceae","Bacteroidota",86
"Bin103","D7","DR",7.54511981650269e-07,"Dethiosulfatibacteraceae","Firmicutes",88
"Bin49","D7","DR",7.51811866598502e-07,"Marinilabiliaceae","Bacteroidota",89
"Bin88","D7","DR",7.48525404952244e-07,"Synergistaceae","Synergistota",90
"Bin3","D7","DR",7.42015908821085e-07,"uncultured__bacterium","Nitrospirota",91
"Bin18","D7","DR",7.31978684780699e-07,"Anaerolineaceae","Chloroflexi",92
"Bin32","D6","DR",7.27886799045013e-07,"Flavobacteriaceae","Bacteroidota",87
"Bin66","D7","HoS",7.26771050884568e-07,"uncultured__bacterium","Patescibacteria",56
"Bin17","D6","DR",7.18019415244988e-07,"Anaerolineaceae","Chloroflexi",88
"Bin66","D6","DR",7.18019415244988e-07,"uncultured__bacterium","Patescibacteria",88
"Bin123","D5","HoS",7.01606911401472e-07,"uncultured","Firmicutes",58
"Bin82","D7","DR",6.99594235343501e-07,"Desulfobulbaceae","Desulfobacterota",93
"Bin64","D3","DR",6.89175654027696e-07,"uncultured__bacterium","Patescibacteria",97
"Bin25","D7","DR",6.87171875429482e-07,"uncultured__bacterium","Latescibacterota",94
"Bin12","D0","HoS",6.56983551273338e-07,"uncultured","Firmicutes",64
"Bin95","D6","DR",6.5462734247484e-07,"Peptococcaceae","Firmicutes",90
"Bin110","D3","HoS",6.20270873604782e-07,"uncultured","Actinobacteriota",84
"Bin57","D3","HoS",6.15228824517793e-07,"Bacteroidetes__vadinHA17","Bacteroidota",85
"Bin76","D5","HoS",5.30938640803142e-07,"Rhodocyclaceae","Proteobacteria",59
"Bin28","D7","HoS",5.29169419994825e-07,"Propionibacteriaceae","Actinobacteriota",57
"Bin19","D3","DR",5.27763369000084e-07,"Anaerolineaceae","Chloroflexi",98
"Bin107","D6","DR",5.24758391146512e-07,"uncultured","Firmicutes",91
"Bin97","D6","HoS",5.05674541688917e-07,"Ethanoligenenaceae","Firmicutes",67
"Bin12","D0","DR",4.96571332222146e-07,"uncultured","Firmicutes",98
"Bin30","D5","HoS",4.75719903022234e-07,"uncultured__bacterium","Actinobacteriota",60
"Bin49","D3","HoS",4.62389404481673e-07,"Marinilabiliaceae","Bacteroidota",86
"Bin61","D6","DR",4.59530910846208e-07,"Lentimicrobiaceae","Bacteroidota",92
"Bin18","D3","HoS",4.55461859742887e-07,"Anaerolineaceae","Chloroflexi",87
"Bin18","D3","DR",4.51728871748045e-07,"Anaerolineaceae","Chloroflexi",99
"Bin98","D6","HoS",3.95198882601847e-07,"Bacteroidetes__vadinHA17","Bacteroidota",68
"Bin11","D3","DR",3.9360718947148e-07,"Leptospiraceae","Spirochaetota",100
"Bin98","D3","HoS",3.82545873254722e-07,"Bacteroidetes__vadinHA17","Bacteroidota",88
"Bin79","D6","HoS",3.80103720178019e-07,"Stappiaceae","Proteobacteria",69
"Bin37","D0","HoS",3.28530597071372e-07,"Rikenellaceae","Bacteroidota",65
"Bin21","D7","HoS",3.21236889798955e-07,"uncultured__bacterium","Chloroflexi",58
"Bin120","D7","DL",3.04416783106086e-07,"Lachnospiraceae","Firmicutes",24
"Bin83","D6","DR",2.87576342532182e-07,"Desulfobacteraceae","Desulfobacterota",93
"Bin111","D7","HoS",2.72958487578496e-07,"Peptostreptococcaceae","Firmicutes",59
"Bin22","D7","HoS",2.54029850444555e-07,"Petrotogaceae","Thermotogota",60
"Bin50","D5","HoS",2.45125217565158e-07,"Marinilabiliaceae","Bacteroidota",61
"Bin87","D5","HoS",2.36478617584675e-07,"uncultured__bacterium","Acidobacteriota",62
"Bin88","D5","HoS",2.34596151892366e-07,"Synergistaceae","Synergistota",63
"Bin120","D3","HoS",2.30741979462091e-07,"Lachnospiraceae","Firmicutes",89
"Bin109","D6","HoS",2.29985506827725e-07,"livecontrolB21","Firmicutes",70
"Bin13","D5","DR",2.26840698850825e-07,"uncultured","Firmicutes",82
"Bin22","D6","HoS",2.25992732474637e-07,"Petrotogaceae","Thermotogota",71
"Bin3","D5","HoS",1.87142742663403e-07,"uncultured__bacterium","Nitrospirota",64
"Bin21","D5","DR",1.66819584619234e-07,"uncultured__bacterium","Chloroflexi",83
"Bin1","D5","HoS",1.60034655372669e-07,"LK-44f","Cloacimonadota",65
"Bin113","D6","HoS",1.59850072659859e-07,"Fusibacteraceae","Firmicutes",72
"Bin109","D5","HoS",1.59557792877208e-07,"livecontrolB21","Firmicutes",66
"Bin79","D5","HoS",1.58856436442886e-07,"Stappiaceae","Proteobacteria",67
"Bin98","D5","HoS",1.54522007814247e-07,"Bacteroidetes__vadinHA17","Bacteroidota",68
"Bin40","D3","HoS",1.54390422455507e-07,"Marinifilaceae","Bacteroidota",90
"Bin60","D3","HoS",1.53435407782416e-07,"Lentimicrobiaceae","Bacteroidota",91
"Bin58","D3","HoS",1.53396036803572e-07,"Marinilabiliaceae","Bacteroidota",92
"Bin21","D3","HoS",1.51895156439916e-07,"uncultured__bacterium","Chloroflexi",93
"Bin62","D5","HoS",1.50285858155196e-07,"uncultured__bacterium","Bacteroidota",69
"Bin48","D7","HoS",1.44774290407188e-07,"Lentimicrobiaceae","Bacteroidota",61
"Bin103","D6","HoS",1.23047445260676e-07,"Dethiosulfatibacteraceae","Firmicutes",73
"Bin62","D6","HoS",1.19331455988574e-07,"uncultured__bacterium","Bacteroidota",74
"Bin49","D6","HoS",1.19121507779914e-07,"Marinilabiliaceae","Bacteroidota",75
"Bin123","D6","HoS",9.91885314131284e-08,"uncultured","Firmicutes",76
"Bin98","D7","DL",9.64847889800477e-08,"Bacteroidetes__vadinHA17","Bacteroidota",25
"Bin40","D7","HoS",7.68264831942694e-08,"Marinifilaceae","Bacteroidota",62
"Bin14","D6","HoS",7.63517292918365e-08,"JG30-KF-CM45","Chloroflexi",77
"Bin26","D6","HoS",7.61229331935222e-08,"uncultured","Actinobacteriota",78
"Bin107","D5","DR",7.5446644133269e-08,"uncultured","Firmicutes",84
"Bin109","D6","DR",7.51904822363998e-08,"livecontrolB21","Firmicutes",94
"Bin27","D3","DR",7.51385931350376e-08,"Ilumatobacteraceae","Actinobacteriota",101
"Bin26","D7","HoS",7.49121448986579e-08,"uncultured","Actinobacteriota",63
"Bin36","D7","HoS",7.30440870575671e-08,"Marinilabiliaceae","Bacteroidota",64
"Bin120","D7","HoS",7.26429936549061e-08,"Lachnospiraceae","Firmicutes",65
"Bin77","D7","HoS",6.89023579911003e-08,"Rhodospirillaceae","Proteobacteria",66
"Bin62","D7","HoS",6.48592353425283e-08,"uncultured__bacterium","Bacteroidota",67
"Bin81","D7","HoS",5.66693886771436e-08,"Syntrophotalea","Desulfobacterota",68
"Bin67","D7","HoS",4.66683279601916e-08,"uncultured__bacterium","Patescibacteria",69
"Bin14","D7","HoS",4.47462502955805e-08,"JG30-KF-CM45","Chloroflexi",70
"Bin10","D6","HoS",4.01742553989783e-08,"Spirochaetaceae","Spirochaetota",79
"Bin107","D6","HoS",3.90472800245837e-08,"uncultured","Firmicutes",80
"Bin90","D6","HoS",3.86209666212613e-08,"uncultured__bacterium","Firmicutes",81
"Bin1","D6","HoS",3.77475084374218e-08,"LK-44f","Cloacimonadota",82
"Bin32","D7","HoS",3.73948784744269e-08,"Flavobacteriaceae","Bacteroidota",71
"Bin107","D7","HoS",3.51835517779386e-08,"uncultured","Firmicutes",72
"Bin1","D0","HoS",0,"LK-44f","Cloacimonadota",66
"Bin1","D7","DR",0,"LK-44f","Cloacimonadota",95
"Bin1","D6","DL",0,"LK-44f","Cloacimonadota",27
"Bin1","D5","DL",0,"LK-44f","Cloacimonadota",17
"Bin1","D3","DL",0,"LK-44f","Cloacimonadota",11
"Bin1","D1","DR",0,"LK-44f","Cloacimonadota",102
"Bin1","D7","DL",0,"LK-44f","Cloacimonadota",26
"Bin1","D7","HoS",0,"LK-44f","Cloacimonadota",73
"Bin10","D7","HoS",0,"Spirochaetaceae","Spirochaetota",73
"Bin10","D1","HoS",0,"Spirochaetaceae","Spirochaetota",82
"Bin10","D6","DL",0,"Spirochaetaceae","Spirochaetota",27
"Bin10","D7","DR",0,"Spirochaetaceae","Spirochaetota",95
"Bin10","D5","DL",0,"Spirochaetaceae","Spirochaetota",17
"Bin10","D7","DL",0,"Spirochaetaceae","Spirochaetota",26
"Bin10","D3","DL",0,"Spirochaetaceae","Spirochaetota",11
"Bin100","D6","DL",0,"Fusobacteriaceae","Fusobacteriota",27
"Bin100","D7","DL",0,"Fusobacteriaceae","Fusobacteriota",26
"Bin100","D5","DL",0,"Fusobacteriaceae","Fusobacteriota",17
"Bin100","D3","DL",0,"Fusobacteriaceae","Fusobacteriota",11
"Bin101","D6","DL",0,"Fusobacteriaceae","Fusobacteriota",27
"Bin101","D3","DL",0,"Fusobacteriaceae","Fusobacteriota",11
"Bin101","D0","DL",0,"Fusobacteriaceae","Fusobacteriota",67
"Bin101","D5","DL",0,"Fusobacteriaceae","Fusobacteriota",17
"Bin101","D0","DR",0,"Fusobacteriaceae","Fusobacteriota",99
"Bin102","D7","DL",0,"Dethiosulfatibacteraceae","Firmicutes",26
"Bin102","D5","DL",0,"Dethiosulfatibacteraceae","Firmicutes",17
"Bin102","D0","DL",0,"Dethiosulfatibacteraceae","Firmicutes",67
"Bin102","D0","DR",0,"Dethiosulfatibacteraceae","Firmicutes",99
"Bin102","D6","DL",0,"Dethiosulfatibacteraceae","Firmicutes",27
"Bin103","D5","HoS",0,"Dethiosulfatibacteraceae","Firmicutes",70
"Bin103","D5","DL",0,"Dethiosulfatibacteraceae","Firmicutes",17
"Bin103","D0","DL",0,"Dethiosulfatibacteraceae","Firmicutes",67
"Bin103","D7","DL",0,"Dethiosulfatibacteraceae","Firmicutes",26
"Bin103","D3","DL",0,"Dethiosulfatibacteraceae","Firmicutes",11
"Bin103","D7","HoS",0,"Dethiosulfatibacteraceae","Firmicutes",73
"Bin104","D0","DL",0,"Dethiosulfatibacteraceae","Firmicutes",67
"Bin104","D5","DL",0,"Dethiosulfatibacteraceae","Firmicutes",17
"Bin104","D6","HoS",0,"Dethiosulfatibacteraceae","Firmicutes",83
"Bin104","D1","DL",0,"Dethiosulfatibacteraceae","Firmicutes",74
"Bin104","D6","DR",0,"Dethiosulfatibacteraceae","Firmicutes",95
"Bin104","D7","HoS",0,"Dethiosulfatibacteraceae","Firmicutes",73
