OTUID	RelAbund	Group	Kingdom	Phylum	Class	Order	Family	Genus
OTU_3362	0.00020555948098736	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_3362	0	D6	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_3362	8.59426953508759e-06	D0	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_3362	0	D3	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_3372	0	D3	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3372	2.18049244241319e-06	D0	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3372	0	D5	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3372	0	D7	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3372	0	D6	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3372	0.000100152999843732	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3376	1.31413725856078e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3376	1.97377037521086e-05	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3376	1.50238294330152e-05	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3376	2.07931332756671e-06	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3376	1.20721471333415e-05	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3376	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3381	8.33788827039102e-06	D1	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3381	0	D7	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3381	0	D5	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3381	0	D6	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3381	0	D3	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3381	6.89527506730522e-05	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3391	3.90282000170131e-05	D0	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3391	3.64658201848903e-05	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3391	0	D3	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3391	0	D7	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3391	0	D5	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3391	0	D6	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3402	1.84297825285661e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3402	4.43835993387952e-05	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3402	1.69105179313487e-05	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3402	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3402	2.0311319170584e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3402	1.58373570722031e-06	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3418	0.000819757718887093	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3418	0	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3418	9.19815617217585e-05	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3418	0	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3418	1.42610365391353e-06	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3418	1.94072501075296e-05	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3441	6.24216518762073e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3441	2.74312618459461e-05	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3441	2.12128643793623e-05	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3441	7.87694334326353e-06	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3441	3.01905020680494e-06	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3441	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3455	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_3455	2.93085765114093e-05	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_3455	2.07931332756671e-06	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_3455	9.10512755037393e-06	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_3455	1.4584333449688e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_3455	9.00152161749987e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_376	2.50103872765717e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	5.04838210282477e-06	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	2.07556725253011e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	1.00050558299394e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	5.89729173603011e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_396	1.53471407847093e-06	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	0.00240203711045967	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	0.000295687131715968	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	1.62950839524289e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	0.000444674120486473	D0	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	0	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_398	0	D5	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_398	0.00468932794146014	D0	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_398	0.000398475802225232	D1	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_398	0	D6	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_398	7.48525404952245e-07	D7	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_398	0	D3	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_4	0	D7	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_4	1.17117654811158e-05	D3	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_4	0	D5	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_4	0	D6	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_4	0.000205642210215295	D0	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_4	0.00695021746584458	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_430	0.000311863907076651	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_430	7.54511981650267e-07	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_430	0	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_430	0	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_430	0	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_430	5.19367123617474e-05	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_444	5.70886022973599e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_444	2.10877926985626e-06	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_444	2.17981326486878e-05	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_444	0	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_444	1.07452142299976e-05	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_444	4.35017750819854e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_453	3.94917378051296e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_453	3.65179814466518e-05	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_453	1.28716410152972e-05	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_453	8.72190574448454e-06	D0	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_453	3.34782447408299e-05	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_453	1.39360936551236e-05	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_46	0.000448781002988356	D1	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_46	0	D5	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_46	0	D6	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_46	4.26074394971057e-05	D0	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_46	0	D7	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_46	0	D3	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_468	4.42696661483815e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_468	2.15094469491001e-06	D0	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_468	8.79532212621958e-05	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_468	3.793911357834e-05	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_468	1.53987988359622e-05	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_468	2.97617015802219e-05	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_495	8.53987526397515e-05	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_495	6.71591672263265e-07	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_495	4.14603605132008e-06	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_495	0	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_495	7.92086059433907e-06	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_495	0	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_501	3.04568540886333e-05	D6	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_501	1.43348623853211e-06	D5	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_501	5.49053717918377e-05	D7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_501	2.08028225269604e-06	D0	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_501	0	D1	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_501	0	D3	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	0	D1	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	0	D3	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	2.12159065093639e-05	D7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	2.17902902466661e-06	D0	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	0	D5	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	1.76263341659871e-05	D6	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_518	1.01861185856889e-05	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_518	2.61872750476376e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_518	2.17902902466661e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_518	1.45840986818722e-06	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_518	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_518	1.21994216842378e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	0.000192778528130047	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	1.87046044289169e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	2.14997355532527e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	0	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	2.92820789299185e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_528	7.2754787265002e-07	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	2.18009313357866e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	2.28403323725167e-06	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	1.4634324871128e-05	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	1.00040588137595e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	3.78151746050012e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_531	2.01545754578508e-05	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_531	8.38568355431057e-05	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_531	2.43300951410637e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_531	7.15415600607817e-05	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_531	1.24756898905617e-05	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_531	1.04976756450399e-05	D0	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_537	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	1.43250057300023e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	6.98017189701869e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	2.14997355532527e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	5.18134715025908e-06	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	1.54299455909924e-05	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	2.93198234051498e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	7.4019245003701e-06	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	6.69575590102113e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	8.14832149755463e-06	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	2.14809850320496e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_545	7.319786847807e-07	D7	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_545	2.06389067620178e-05	D1	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_545	0	D3	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_545	0	D5	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_545	0	D6	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_545	0.000101558547282628	D0	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_561	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_561	0	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_561	2.07931332756671e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_561	1.36793740155058e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_561	1.4466303865926e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_561	8.83301554157793e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_562	1.2383046108054e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_562	2.42911917326253e-05	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_562	1.30574871082615e-05	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_562	2.59114159542445e-05	D0	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_562	4.64006265503144e-05	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_562	8.04856878638987e-06	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_563	0	D1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_563	1.42389292325217e-06	D3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_563	0	D7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_563	1.8035483216981e-05	D5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_563	8.47165949037395e-06	D6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_563	2.14809850320496e-06	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_565	5.21141777380413e-06	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_565	2.14738813181527e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_565	0	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_565	5.95131162364572e-06	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_565	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_565	8.29804358331664e-06	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_572	8.08671573316524e-05	D6	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_572	0.00579203218635496	D1	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_572	0.000161784514312727	D5	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_572	0.00741885659681616	D0	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_572	0.0016400190723295	D3	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_572	1.45632481868756e-06	D7	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_60	5.94297305203468e-05	D1	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_60	1.30824913204764e-05	D0	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_60	0	D7	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_60	0	D5	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_60	0	D3	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_60	0	D6	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_600	6.58594525755498e-06	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_600	1.23266599932161e-05	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
